default,student,balance,income
No,Yes,1325.34692274166,21487.6237029563
No,No,0,46714.558115548
No,Yes,900.274608175963,22986.6136751281
No,No,695.370830129287,31779.3966695702
No,Yes,1270.99640350538,15069.0487071799
No,No,1388.56113942232,54935.9412044927
No,No,635.741695957086,21297.1198992919
No,No,484.515768741921,39775.2498897027
No,No,1185.09627093982,42969.7180869225
No,No,656.980282929656,32225.2952878255
No,No,1084.92565413113,36908.6884305228
No,No,1309.55944948148,36851.2691176579
No,No,847.530654151052,40982.4197962145
No,No,0,35600.1493662398
No,No,78.1680828433628,56254.1753065052
No,Yes,251.97174455438,11757.9632656835
No,No,871.231398400026,31770.6239820177
No,Yes,918.758791227891,14304.5973617949
No,No,0,31774.6475362394
No,No,450.057359138237,36121.2373912058
No,Yes,1079.37288016418,14223.2668124756
No,Yes,320.230481928856,14185.2746317243
No,No,799.370027923619,34293.7275086072
No,No,1206.59215458569,25646.0822038978
No,No,0,39830.0916182418
No,No,603.661670476063,44663.7361170603
No,No,672.062804619824,33850.9788397769
No,Yes,959.222353292648,16082.4476346076
No,No,670.471905106349,24265.5868972486
No,No,587.259459765496,33732.2162304135
No,Yes,602.307676282023,11019.5869460741
No,Yes,937.606059288741,19962.1980442127
No,No,1502.75774867973,53129.7830394396
No,No,1063.15567471295,34642.0647569343
No,No,511.613751416205,36796.7947847658
No,No,926.969872799966,61937.5696692316
No,Yes,1004.36463665711,13422.3794608111
No,No,367.668095917734,50025.944580281
No,Yes,256.707070719681,22166.7943931341
No,Yes,1777.68565079089,21573.9000171012
No,No,717.742833830408,49347.021805396
No,Yes,532.382135295296,17704.8143787361
No,Yes,1346.67950656337,16104.8949657536
No,No,334.466419532525,40156.2444927105
No,No,0,36179.8268590675
No,Yes,774.498460230419,10333.8005475059
No,No,779.259990627242,38387.721274812
No,No,881.939111911127,62222.9807017551
No,No,1563.23020536396,31126.3267807912
No,No,991.060968479028,37597.3230643757
No,No,430.651094177701,38372.021246678
No,No,806.377684881681,40454.0678792373
No,No,438.766636101515,32762.1862301046
No,Yes,1457.85884469899,17365.5667158128
No,No,366.204888151025,30631.9631128473
No,No,707.646931639431,35268.0174326897
No,Yes,244.382157810974,19773.0724565957
No,No,903.615716442037,20444.4241231633
No,Yes,1031.49888597034,24636.3002154852
No,No,914.378279892509,40659.1259603737
No,No,1047.25164984966,39222.0588862653
No,No,884.494356569448,30520.3532717113
No,No,434.778826535929,39099.0918533728
No,Yes,36.8440382391803,16942.3053373994
No,No,189.362232508863,36706.8119673594
No,No,366.321281302656,40904.7636333436
No,Yes,1092.4645722139,14659.7180687514
No,No,732.734288956684,39024.1492327605
No,No,594.440525597425,28723.3418554818
No,Yes,604.592700002911,14896.5918697721
No,No,1732.84360466407,30322.8693052295
No,No,577.433332439527,43585.0441430742
No,No,0,38626.4229206895
No,No,54.675220865283,32279.5684271435
No,No,75.9517639373938,60826.9940271173
No,No,550.532712518723,27223.85786997
No,Yes,1343.8744841052,17280.4386325809
No,No,1350.42884688991,26450.2917378784
No,No,866.337987458604,35141.4276434822
No,No,6.0718923507153,46930.5751609952
No,No,501.345178098676,45368.2311760233
Yes,No,1488.46992484111,36457.2232810267
No,No,1462.78673740114,60296.3983414094
Yes,Yes,1567.67928171741,19172.6794504669
No,No,771.789346888835,42139.0702685072
No,Yes,1534.96839986598,17084.5811173852
No,Yes,801.0497163256,14679.8334438848
No,No,1724.36913158985,32610.8103326017
No,No,0,50258.5389376857
No,Yes,1277.37438672437,19675.1778370989
No,No,786.987434157094,33289.8508246553
No,Yes,231.770725857912,13702.4709168115
No,No,173.959460514891,53965.0512087132
No,No,1184.92742226796,40958.6439892978
No,No,1308.20671058333,32215.5333744215
No,No,203.300081077181,53055.6944283309
No,No,1092.09883401769,32122.0511847396
Yes,Yes,1902.96956487606,12464.3030428074
No,Yes,1004.43827309183,16456.2772500216
No,No,366.701551503356,60456.1177682285
No,Yes,1148.73388988892,23812.6269938105
No,No,0,33272.1521467807
No,No,476.235271127698,37627.3500232473
No,Yes,477.782945771117,22753.5954724521
No,Yes,970.832756037516,19096.8894116814
No,No,1268.59397286501,42012.8965861893
No,No,657.531112911779,40807.2813020757
No,No,0,47447.7965740125
Yes,No,1661.75264500024,21871.4629698414
Yes,No,2075.18875447378,40882.4942205655
No,No,915.771563906364,24243.1801621741
No,Yes,1048.27476281908,20659.1448600909
No,No,987.566250569473,49542.4042328822
No,No,535.135342889862,44448.6070341664
No,No,1057.93260126087,26628.440742067
No,No,1023.14792054594,43698.8166919161
No,No,749.038516136778,53711.4604878896
No,Yes,1143.32901606626,17367.9255273604
No,Yes,1269.22650557239,18552.4241402812
No,No,0,35282.5672911043
No,Yes,723.371847127379,17623.5856688343
No,No,1000.37678190467,40272.3020222245
No,Yes,1069.69305831626,10722.2494639199
No,Yes,1391.33500191617,18309.4209980289
No,No,1075.82417073247,22982.2266330705
No,No,548.645307903485,38094.4261696886
Yes,Yes,2109.99939482269,17774.5252912207
No,Yes,649.360116506354,10524.3261012953
No,No,863.138440981706,58119.716604212
No,No,861.644850689235,39272.0090424491
No,No,567.48919433319,22304.5739463089
No,Yes,642.536489791415,14763.3771815958
No,Yes,1045.6574660296,23335.0463297184
No,No,738.144128251302,43693.0663883118
No,Yes,0,11537.8932286442
No,Yes,1137.95416230334,22110.9557563921
No,No,462.674628272181,50229.5858853097
No,No,1006.20156056956,42689.2736872236
No,No,584.193242183484,36676.7891499965
No,No,1314.765204662,30067.4106473223
No,No,0,30236.4563342521
No,Yes,1005.70700620661,10887.4998722589
No,No,113.571264398777,32803.8326475959
No,No,967.739852296794,26210.7921411168
No,No,0,45486.4586774752
No,No,651.325134914705,51583.2502025242
No,No,1035.31564464554,53066.1048806134
No,Yes,58.9719451002576,20914.9310231373
No,No,0,60480.5779714553
No,Yes,1190.02172815921,16240.7675716638
No,No,37.9925363825407,48739.835381004
No,No,652.266673982479,48639.4414824399
No,No,1529.68785747477,40977.413884081
No,No,626.928556799094,42139.1844588824
No,Yes,756.995609419385,26674.3907819419
No,Yes,496.796907366618,21058.9615915699
No,Yes,396.348073964702,19541.0460996816
No,No,1590.64164138129,36242.4969956276
No,Yes,1331.98056755563,20672.3395409647
No,No,36.0879903528757,37015.5573565846
No,No,338.476753874062,32666.5125332143
No,Yes,992.348320272267,22324.995595221
No,Yes,1123.34001168521,20785.6402268094
No,No,743.623145225239,37333.5741226045
No,No,1111.69151735154,43659.0705877284
No,No,969.656018252646,40142.1341458025
No,No,974.507818365927,25346.7782137892
No,Yes,285.649618597346,26874.7545848903
No,No,596.620026917752,30764.6620547444
No,No,1417.91211322906,38015.1663619642
No,Yes,1055.01732721534,24188.0497493234
No,No,1001.22197077828,44801.4010017881
No,No,771.441004544643,44810.299357671
No,Yes,672.568078513351,22788.3673814709
Yes,No,1511.61095196469,53506.9449260287
No,No,601.689646743678,31522.7848464765
No,Yes,1316.65207634709,12165.7289983026
No,No,122.094308759452,46609.3974801976
No,No,840.015018103735,51350.6376713073
No,Yes,1765.89393783248,18053.4997231119
No,Yes,1752.73614962439,15596.8914294528
No,No,1147.97807477466,40515.690457161
No,No,1839.32220772717,38104.0911062601
No,No,1208.39512763795,32430.182774582
No,No,952.127530094181,49137.3956883078
No,No,1251.1510345903,45205.2458041651
No,No,215.541422559435,55278.4326522823
No,No,1294.4571219953,40768.4510534547
No,No,463.085599132038,46760.4958851049
No,No,815.244183095315,26231.4654068668
No,No,854.511278704168,34463.7651086686
No,No,1062.05871081173,35781.125486661
No,No,1035.16023564515,67450.6880740411
No,No,880.39651795853,60206.0865523297
No,No,847.432632019156,37303.5743998862
No,No,529.189078465686,50195.1130066062
No,No,1163.01689294047,38902.7636192958
No,No,570.024684333736,40987.062331077
No,No,0,29254.8682343059
No,Yes,673.473688920932,20926.4985495467
No,No,1728.335976312,33488.3043629755
No,No,1285.82859393833,43507.4660616916
No,Yes,1511.89419713912,22794.0710515534
No,No,676.684640060302,24989.8336879992
No,No,1010.51628568877,36298.9949767778
No,Yes,613.156883050935,17665.4777002854
No,Yes,1134.29609388583,18991.8212122874
No,No,295.843230952289,30602.2668901059
No,No,206.542522622756,14909.3670998149
No,Yes,1194.88454948711,18943.404107102
No,No,1551.09273901932,44596.7459450461
No,No,1210.17603584528,29460.1915964576
No,No,407.860744514451,47826.2137672175
No,No,1561.93370103165,56614.5215842107
No,No,602.545629733876,42798.0787516512
No,Yes,640.364464045535,14938.7665747018
No,No,927.66918169688,39934.14447599
No,Yes,1436.67638543656,14418.1660192643
No,No,552.551318491268,48267.6733934583
No,No,839.221856390201,43213.6941068639
No,Yes,1248.95418862755,14024.9049826448
No,No,929.925922127169,34535.4552697912
No,No,1198.83280693131,40275.0895006703
No,No,479.546200741212,24805.9234039658
No,No,1523.37267411625,44603.3263715189
No,No,990.806914855646,44966.2067311637
No,No,890.565507661517,14327.9907812727
No,No,678.466828551987,40803.5749599981
No,No,1462.22317250061,29574.2345717155
No,No,0,48781.4789584836
No,Yes,490.321797387267,24403.076672713
No,Yes,2216.32975271824,24737.0817608225
No,No,1336.36324569324,22245.5125152231
No,No,355.060596425255,36888.834322938
No,Yes,1094.52167851979,15617.5214126772
No,Yes,1969.40774822746,23674.376304138
No,No,1274.15968500757,41943.6775238178
No,No,224.170029650401,33542.3081803635
No,Yes,781.452305613836,18301.5837988415
No,No,1360.95293058479,46419.8169938933
No,No,210.797282960451,34468.8991617379
No,No,671.732605646625,26431.2725981968
No,No,275.063482035166,28266.1719807673
No,No,306.18951612478,30587.0067789107
No,No,293.614966998029,35945.6602591222
No,No,394.412944764813,52725.1599391522
No,No,1002.03064144933,49319.3386450314
No,No,357.517194944239,29711.3596849902
No,No,959.063053220935,55089.9902579629
No,No,734.335829432546,49128.5377547577
No,No,325.331214705521,32961.6570345964
No,No,910.482750696698,47298.7206352739
No,No,496.773960094507,38316.1354372489
No,No,416.632531990628,53256.279631146
No,Yes,1525.17230577148,21427.0936211979
No,No,124.754171373223,45763.7921971983
No,No,0,52069.2946661817
No,No,854.913441784921,39190.2956730676
No,No,796.173999850849,27278.3968655676
No,No,1044.86316119444,41726.2336321003
No,No,1690.66807668525,55412.7594728702
No,No,935.712944122396,34067.0542216434
No,No,306.459195932147,36812.6260466299
No,No,698.440564304252,21903.0380990784
No,No,973.990820697017,45941.0220132698
No,No,455.01778226024,45611.4764507006
No,Yes,1133.69962699868,26119.3046838437
No,No,598.193073483425,42734.4396915184
No,No,615.477640984647,45792.8999573859
No,No,1270.13090566539,47817.556620848
No,No,956.92261305132,50834.4083382596
No,Yes,1095.07681187651,18087.7198650968
No,No,143.56302092038,54411.2621205176
No,Yes,604.055091635501,21187.7105609043
No,No,0,38954.1074974879
No,No,0,37825.2214149259
No,Yes,1179.99452466386,18954.3937931283
No,No,337.651368245182,36787.019606017
No,No,855.596783860998,40412.7256889939
No,No,437.577738904493,55720.9729622054
No,Yes,596.806527835537,17397.3452404381
No,Yes,1725.38695367817,19915.9294906171
No,No,619.540641629038,39049.5004190243
No,No,627.987739442838,56266.1534015339
No,No,186.523520052956,36717.5145751435
No,Yes,1093.02752981373,12179.0381928815
No,No,684.270463762744,42437.914761452
No,No,963.092668712372,33110.3041089651
No,No,190.503430147143,53690.5912303308
No,No,68.3059319848821,52323.9021376562
No,No,1336.96983981619,33148.7686484431
No,No,372.42585488596,53695.2963822028
No,No,1095.02824134231,36282.4745747899
No,No,813.133978036295,59309.4766826029
No,No,31.7041228690579,42191.6591895568
No,No,655.832041740591,37267.5828058215
No,No,1340.24042928874,37464.3187635305
No,No,881.256511405969,41728.8460965129
No,No,684.715044622936,27951.1972343005
No,No,1158.37980436503,61054.7639322688
No,No,945.268218836474,38738.535388431
No,Yes,465.583628699224,15625.6335294608
No,No,999.63485520902,51385.6997288261
No,No,1143.68079469267,48044.8970095031
No,Yes,669.380788171137,16805.1937165814
No,Yes,838.970942885318,21407.4524046558
No,Yes,1384.73759704675,23083.6670866922
No,Yes,1401.0731910563,21811.2682494468
No,No,1591.1935826083,37501.4868906071
No,No,54.0505937218859,46662.1128147156
No,No,862.91971023389,36774.2159052201
No,No,712.207720692241,29546.4898791291
No,No,908.926548419013,40757.094123221
No,No,779.076437925571,31710.9740519862
No,Yes,99.3825624494822,16725.2450704367
No,No,1081.00133671618,32344.5785843183
No,No,1124.24913483266,27521.1515772183
No,No,923.406566904925,33122.2200360473
No,No,1096.21846957418,30653.2627505315
No,No,999.667805904389,51420.9767106412
No,No,0,16601.6352758397
No,Yes,517.821959362896,12673.9060745038
No,No,1461.88746288921,38559.0734798993
No,No,699.053865774975,41722.8060676529
No,Yes,1241.06189825831,4664.56504744167
No,No,1380.74980362947,52664.8765861706
No,No,561.964606426332,40555.4075956276
No,No,1122.74695829233,47140.8290039082
No,Yes,736.244056555543,13756.5455214776
No,No,643.481154792509,45925.8866630799
No,No,1141.15793778151,44333.2106253742
No,Yes,1273.89113671131,20104.4301645593
No,Yes,1306.0465368104,20776.3886514723
No,Yes,840.988909202537,15406.2074109607
No,No,289.245438541484,46550.5255056293
No,No,758.134285088564,33220.5754915223
No,No,930.716938556975,46501.2757116981
Yes,Yes,2177.15086891132,17659.7478222343
No,No,0,24892.9156877399
No,Yes,565.830058840306,21042.2277169228
No,No,1076.12658440012,23632.5203007461
No,Yes,1031.86992982705,18668.4835488198
No,Yes,768.403741780636,15417.8415373175
No,Yes,690.421049211989,19273.7323863817
No,No,469.844241251744,51308.3185057706
No,No,617.860025366679,50177.7733818704
No,Yes,1779.04969869116,15689.7766299802
No,No,0,47669.7040770385
Yes,No,1928.28028339196,35492.1282298837
No,No,1123.7192596589,56217.6848959766
No,No,794.646108436353,41033.5877136228
No,Yes,1428.0668825016,19818.2916600493
Yes,No,1028.76720660767,40346.8332744194
No,No,1006.20297747562,50501.7615442059
No,No,691.751713492646,45420.9691166199
No,No,524.83815013125,41268.4236470728
No,No,493.914160754547,37409.1839297761
No,No,1520.98047817005,37510.539355771
No,No,665.039756552143,47062.2530853035
No,Yes,1520.44210105793,18462.4306583934
No,No,1094.78047257691,34190.8765220756
No,No,735.091040828818,44933.3231505618
No,No,681.69357639072,33327.1130348719
No,No,376.034543992985,50748.2717350015
Yes,No,2037.94335373876,43016.0721799483
No,Yes,1630.19958945524,14232.66153338
No,Yes,0,21881.7059101601
No,No,184.427531874368,36731.6269503081
No,No,349.660665623366,39391.3223138929
No,No,673.555270265584,49169.7285398627
No,No,82.7245249090897,42048.4447973563
No,No,1247.12060523244,50539.9074463094
No,Yes,640.639543022389,29236.6301917974
No,No,273.446972354708,52492.7498232478
No,No,0,35377.140726393
No,No,803.831186814095,33417.7724119945
No,No,1248.37574903962,37469.8646245304
No,No,0,40348.314179772
No,Yes,1307.20497291736,19381.5413197222
No,No,0,45793.3930350652
No,No,1186.09870513382,50353.9254295505
No,Yes,1037.57301799006,18769.5790241645
Yes,Yes,1878.00114593831,17473.1839905825
No,No,736.234836930656,36313.6335527216
No,No,260.16217537031,33551.7152965123
No,Yes,1103.68178180144,14225.7213396247
No,Yes,886.059316803902,10378.6422946741
No,No,221.163782753085,43072.8942477535
No,No,1098.05775086164,29402.8731375652
No,No,0,38686.6752901228
No,No,826.949810434257,46946.0524494613
No,No,569.96772151171,38982.0174276273
No,No,1316.05741075183,45308.5638370534
No,No,86.7255186935218,51257.5834623667
No,No,1458.83532494993,24850.584777006
No,No,1243.45134821097,41184.8989068281
No,No,790.755760017408,41909.1076701414
No,No,1997.172809798,50273.6010347617
No,No,960.912667754959,29304.4577217283
No,No,646.856743672621,28836.7571332658
No,Yes,287.64948929053,15441.3667468103
No,No,630.665336901894,56266.7584991141
No,No,610.500866970475,28664.0426596326
No,No,1224.2294141262,34490.2250037052
No,No,326.873676115074,48756.0275802893
No,Yes,325.282819884072,15644.241969999
No,Yes,623.757859297093,19191.9669165633
No,No,1394.47677556729,44092.5486778967
No,No,929.085467738706,35571.7766510459
No,No,887.743410952946,43478.8851944059
No,No,0,26598.6432244359
No,Yes,127.222763146235,9801.50016731735
No,No,986.358895012314,41688.0643432576
No,Yes,1430.32550175549,20846.9633160869
Yes,No,1026.35885461087,56182.1299303767
No,No,556.017498447854,33705.0786503377
No,No,1018.43623649899,53962.2776889911
No,Yes,1083.71139106704,17040.5193960842
No,No,1602.8069430866,34700.2659635459
No,No,921.347854114992,47610.9551969613
No,Yes,769.449761812267,21717.9437219793
No,Yes,289.834142708942,13914.6037195669
No,No,955.339164891699,46310.1075238865
No,No,387.786699789214,38745.3611515006
No,Yes,1340.96638891561,18725.9542084895
No,No,1252.89403929371,35587.7235974753
No,No,435.393159422012,32907.3324671792
No,No,491.048506081094,37219.5210759241
No,No,1112.50930363905,44298.3856437862
No,No,828.98020983988,55696.8036988707
No,No,568.352003557277,38963.9592439543
No,Yes,672.410410996218,16508.4250338839
No,No,931.784107242425,37280.4101469294
No,Yes,982.773097327345,24145.529432349
No,Yes,686.528758338996,25779.7833400234
No,No,1069.52691083267,34694.0007489652
No,No,863.954854648355,17159.1633825291
No,Yes,976.451484674357,10541.5702251666
Yes,No,1586.50219904833,48925.9333773086
No,No,544.126248458484,49900.5840191049
No,No,198.929141819723,50463.775492981
No,No,1026.19409513964,35685.4837341184
No,No,1317.5648641479,40731.7639670574
No,No,0,33322.4823586788
No,No,358.613776928252,47688.8047213017
No,Yes,1511.37287983489,14982.5985069438
No,No,359.916678749368,52248.1180712292
No,Yes,529.343106295732,17245.8006101566
No,Yes,888.564819034569,21820.217178924
Yes,No,1954.33329923565,35067.5349242276
No,No,131.747075963338,36947.7786180191
No,No,518.899020411541,46192.5543655143
No,Yes,1593.32749210594,11570.7286227592
Yes,Yes,1473.03456108025,18108.9616707213
No,No,1527.92479896565,44640.7447447419
No,No,1349.90847931826,48103.0307778647
No,No,371.881863400765,46682.5469471478
No,No,758.021077838799,55278.5919447949
No,No,1306.83203413692,57561.4112609049
No,No,605.847239898752,58892.9054842696
No,No,1085.24381139608,21805.7923070268
No,Yes,1582.23460960239,20214.6895370087
No,No,1078.48346006262,40944.2697839083
No,No,711.663817704793,35741.2021602845
No,No,1204.45918317075,39418.7070865023
No,Yes,885.209895707751,18693.7271194525
No,No,1795.88371131615,25878.51931005
No,No,230.916226613247,36139.4105825641
No,Yes,1038.55559796008,17055.7950391374
No,No,731.477128185087,18843.2713163752
No,No,1734.22804374841,37621.6331723075
No,No,640.520349799475,30327.6077411327
No,No,218.11485408738,38766.1076269185
No,No,912.390423465777,26857.1718991427
No,No,726.04214847851,42272.4378377617
No,No,408.619017832787,35622.5983889609
No,No,309.740932405142,33333.5647205627
No,No,1392.6193716631,54027.1994679767
No,Yes,587.044939922979,15939.8195167005
No,No,898.272656314256,48233.875497513
No,No,325.841005644733,37392.681507636
No,No,896.027135886118,30452.0368389113
No,No,803.764577734824,48013.6101491714
No,No,509.195633409241,46368.3940729585
No,Yes,1031.01773195343,16568.6330047446
No,No,782.413394401973,34830.6262855281
No,No,1168.37748585253,42388.1210151284
No,No,561.623001826995,36266.8058793083
No,No,850.518457429395,35683.8322872263
No,No,752.510218476464,18960.365575285
No,No,245.505961457986,31307.2436442818
Yes,No,1733.82467870178,26330.5117293113
No,No,590.666032001301,59574.2177200191
No,Yes,711.582822595621,17780.7598281387
No,Yes,831.845343849951,19797.3565884764
No,No,1344.71128149314,26215.3918353377
No,No,224.691145051763,55040.6127338996
No,No,361.742665529608,54071.3405585766
No,No,1322.81096388371,48016.6173357397
No,No,1043.37439662006,28079.2626836385
No,No,1475.51848523651,48653.6837529258
No,No,812.083886904557,41821.2997786732
No,Yes,287.792362307828,13060.0085705572
No,No,775.309789469854,38721.2458944943
No,No,344.624077138957,43246.5779895621
No,Yes,372.430810388496,17243.0493024185
No,Yes,2088.52910874916,18078.3291678441
No,No,946.398166907214,30770.0667301801
No,No,675.376726291362,36921.5759561219
No,No,1012.76845381661,36406.2410883707
No,Yes,1011.93720941388,18509.2971336598
No,No,452.372650854573,59429.1231408102
No,No,1092.49125891644,30654.685256551
No,No,71.5776897613994,61588.2545022497
No,No,1319.04171817484,57768.899984811
No,No,266.277758688327,41204.2949910119
No,No,370.963648959728,25321.3528225484
No,No,848.724426358956,41585.9525525882
No,No,507.396131594456,35353.4055306309
No,Yes,267.32782909653,19698.7138804734
No,No,420.899331867238,39764.7024313117
No,No,129.596448519056,52169.2315710792
No,No,327.240437287516,40061.6245140304
No,No,678.07110557078,63791.8242046779
No,Yes,199.127092682206,19913.602502446
No,No,1215.6982445086,33598.9707553906
No,No,460.681505823092,37129.2708182323
No,Yes,1300.72043313613,9266.52973132816
No,No,534.568707980078,37281.0402106883
No,No,1308.52917152034,57190.8748728432
No,No,507.065032012892,42753.1919155811
No,No,197.327265397348,24562.119655863
No,Yes,819.834292040018,16412.9970215885
No,No,0,57003.5937659082
No,No,1489.78033181431,30296.6104370113
No,No,581.520818602129,53100.5724783833
No,Yes,286.291564637705,19553.6356059805
No,No,371.865220141344,45949.9142067639
No,Yes,992.780221091888,16585.3242820471
No,Yes,758.13852355797,23758.5776345545
No,No,1174.19490858526,35533.4845189991
No,Yes,1196.09826443678,23851.2213915256
No,No,613.231402434956,34664.5713252985
No,No,968.972340284544,33763.1902797405
No,Yes,1151.29871640683,14384.7670811016
No,No,848.702739852829,35192.8388667608
No,Yes,989.090770148173,20262.0219405694
No,No,92.7406629973356,40722.5906489062
No,No,1654.93417536157,33179.7839229244
No,No,212.497928709852,53619.4757063793
No,No,73.8932348303483,44308.9054028973
No,No,692.15523399331,37592.2608516004
No,No,957.583962212343,40315.7728375368
No,No,69.023877541276,41566.5820708201
No,No,1394.12544339822,42921.017077944
No,No,1317.86646809989,36610.8861107082
No,No,602.096395581271,53553.7224709536
No,No,430.11822118801,41105.2876346529
No,No,211.983028197665,33448.2447835816
No,No,544.143145637753,33861.5539040239
No,Yes,943.843064280149,16701.7830932761
Yes,No,1412.19244842734,37283.0081014143
No,No,1416.44476989919,33099.4968843458
No,No,193.283164669805,37376.6497130654
No,No,857.23644841428,67124.0570892684
No,No,1132.07848219228,29715.3049436
No,No,1489.3570273597,37758.4128863958
No,No,1527.35932473709,33923.5287652524
No,Yes,1427.04938367718,18268.5268315544
No,No,964.863037287274,43744.9833544683
No,No,326.15092990097,32919.9710526922
No,No,866.299668540652,65931.951109459
No,No,626.160154224477,34007.9083467236
No,No,836.192864603416,43275.1452255696
No,No,826.558020541498,44371.747340566
No,No,102.122522558306,33300.1875216945
No,No,1609.29703093561,52752.9684251831
No,Yes,140.455621890314,11179.4978592832
No,No,1147.98069460388,20766.3950725174
No,No,855.292565736026,35749.0327861947
No,No,1682.20185616143,36366.9912912394
No,No,689.820773571356,30304.7803009091
No,No,1706.04630524722,32900.7114384092
No,No,479.521909132235,43743.6223126641
No,Yes,765.363356845999,11976.408494525
No,No,894.329102865568,45250.7303099136
No,No,993.647092771748,26768.9566762714
No,Yes,378.49251967355,18659.7721270352
No,Yes,576.065007536312,13536.6090365199
Yes,Yes,2113.62976138136,21100.7217870678
No,No,542.6962061198,40996.2123286467
No,Yes,493.629546126545,20500.2126317106
No,No,0,29322.6313944581
No,No,1185.5812526407,47782.4971306183
No,Yes,1719.87111940058,22431.8580010025
No,No,495.750069071721,44361.3911905098
No,No,533.894154434264,33785.7461367448
No,No,150.142705477658,38610.3773141685
No,Yes,1298.90149315481,14975.264926979
No,No,957.238959913911,57698.4082232021
No,No,836.933291572557,51031.9398320695
No,Yes,1400.70282406811,23083.2601589174
No,No,857.329141983597,25742.1737665286
No,No,876.765555277728,49291.1665644759
No,No,979.316714853783,27534.9121409756
No,Yes,491.704320814421,8352.20898846706
No,No,1621.7116428388,37970.4740221371
No,No,643.61550941031,44251.0158829684
No,Yes,343.798638052777,19971.7762095045
Yes,No,1711.16909322993,18579.1024704064
No,No,1170.02740630312,33332.6257830801
No,Yes,638.204399721592,14641.383733897
No,Yes,1457.83941086875,18496.9320583648
No,No,383.860154972825,31749.6784240199
No,No,618.031682935868,44419.5476702595
No,No,565.218299871113,29015.7240563929
No,No,290.145958733314,32862.5552897116
No,Yes,576.944278840372,22800.8670501164
No,No,633.127115560167,54034.3550059018
No,Yes,1350.62900231003,11854.9844393708
No,Yes,893.558271644587,23033.8122137051
No,Yes,895.318965804225,20869.355939084
No,No,1470.57249106757,44490.321073276
No,No,789.256511246828,43835.3402744718
No,No,218.769004560376,52074.6627185221
No,Yes,531.693802744842,15794.5816061376
No,Yes,1268.53785480677,21336.8901013062
No,No,0,34040.3129149758
No,No,1046.56286488318,26555.4889385252
No,No,389.992175159101,29032.1126978627
No,No,642.234627903716,35800.0838167837
No,No,391.989952172087,35012.8696092424
No,No,1483.68901084985,58310.5123479193
No,Yes,438.57477088502,17439.1149542308
No,No,897.861693678463,47557.5240974682
No,No,0,41693.3858354334
No,Yes,776.639070176992,15338.8886029457
No,No,112.470708913449,34320.0261502942
No,No,634.477775997833,56726.1200096328
No,No,791.94749610165,47886.5232680271
No,No,1088.28530583846,43134.5314123793
No,Yes,2018.35853570806,15472.8495805739
No,No,1470.6352731309,40080.214746584
No,Yes,611.208896633182,19733.2518009617
No,No,1117.08002839593,42388.4155540623
No,No,1589.99091896711,42268.2798533658
No,No,0,57898.4151586563
No,No,636.238668216172,39172.3633653161
No,Yes,714.397171134248,17412.7179760367
No,Yes,946.779603881376,12881.4021094055
No,No,108.056775837302,41840.3258124129
No,No,816.888352751253,52492.3459447917
No,No,5.88381627957153,45840.4724566522
No,No,761.75063431318,13889.1325349332
No,Yes,1173.7813429519,15823.8054768027
No,No,1418.47537255722,38034.1444323705
No,Yes,864.357126766229,10484.7705038946
No,Yes,1101.16009199422,14307.0010845492
No,No,0,46615.6980277052
No,No,0,43782.2558593837
No,No,582.317221802386,29239.8460732045
No,No,369.050487595412,38418.8665205537
No,No,966.051877458136,10174.7298015834
No,No,399.445615081295,54329.9229320772
No,No,51.8884865930952,41839.1733870635
No,No,460.879415522297,40046.0293272785
No,No,1139.0127276922,36958.5780108845
No,No,707.573102936183,48790.4022479433
No,Yes,1034.60315139143,18614.037496336
No,No,118.869800099736,42823.5719634177
No,Yes,461.004340791417,15554.0297650627
No,No,1057.27499998475,42731.876409648
No,No,1035.48588062782,41714.3737690575
No,No,1010.27951299617,34188.9846488206
No,No,0,41199.7993550432
No,No,656.023725381919,36349.436988707
No,No,539.137500807565,23561.4305215043
No,No,1377.46206134276,49406.072701575
No,Yes,1322.14599591033,21272.5759430238
No,Yes,1393.58949068025,23261.8632426465
No,No,1324.0139835537,45114.740311117
No,No,1020.52955729319,35652.6634579727
No,No,2033.54023491605,41629.2372883968
No,No,888.642912599117,19942.6028703941
No,No,1350.1162674817,39555.962310795
Yes,Yes,1936.06186248878,13377.8288411616
No,Yes,1406.91736397007,16427.1007755423
No,No,282.838124549013,29478.1380100909
No,No,601.082571361275,25319.3660998709
No,Yes,1639.42660841751,14682.7766583761
No,Yes,48.528095875895,16647.3061614762
No,No,324.504531784576,51139.8768545561
No,Yes,886.401507936787,13995.8895892463
No,No,967.441573778468,51674.4193685904
No,No,711.737607680277,45419.8819421071
No,No,1547.8807897846,50638.3395897593
No,Yes,1200.59444464954,13772.9891155444
No,No,0,45201.1287123812
No,No,1454.98158871843,43821.2213471973
No,No,355.442338612803,46147.517874115
No,No,0,46927.7844526087
No,No,0,49784.3363547474
No,No,282.865313074855,39961.0398249001
No,No,303.7151176961,29048.0352380344
No,No,157.763001571446,36206.2856905703
No,No,300.000466508024,41189.4522010561
No,No,463.982072534495,43330.5524368375
No,No,1654.23495626913,39580.1297092869
No,No,762.57449743267,45526.8947859781
No,Yes,1887.88171576879,21901.1824969382
No,No,1206.26349180131,34621.7733090617
No,Yes,247.653103614015,20444.7524326315
No,No,576.796119948856,39209.8328678459
