% This is an artificial data set used in Friedman (1991) and also
% described in Breiman (1996,p.139). The cases are generated using the
% following method: Generate the values of 10 attributes, X1, ..., X10
% independently each of which uniformly distributed over [0,1]. Obtain
% the value of the target variable Y using the equation:
%
% Y = 10 * sin(pi * X1 * X2) + 20 * (X3 - 0.5)^2 + 10 * X4 + 5 * X5 + sigma(0,1)
%
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Breiman (1996, p.139). 
% Characteristics: 40768 cases, 11 continuous attributes 
%
% References
% 
% BREIMAN, L. (1996): Bagging Predictors. Machine Learning, 24(3), 123--140. Kluwer Academic Publishers.
% FRIEDMAN, J. (1991): Multivariate Adaptative Regression Splines. Annals of Statistics, 19:1, 1--141.

@relation fried

@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute Y numeric

@data
0.011,0.554,0.062,0.252,0.614,0.653,0.502,0.409,0.912,0.106,8.636
0.826,0.944,0.592,0.251,0.673,0.424,0.361,0.802,0.377,0.940,10.844
0.356,0.485,0.279,0.829,0.896,0.829,0.130,0.284,0.975,0.720,20.173
0.693,0.878,0.886,0.923,0.756,0.672,0.867,0.359,0.583,0.227,25.967
0.950,0.902,0.135,0.152,0.665,0.057,0.222,0.214,0.828,0.790,12.151
0.165,0.772,0.931,0.250,0.409,0.637,0.443,0.590,0.227,0.238,12.625
0.105,0.719,0.372,0.874,0.282,0.194,0.301,0.126,0.070,0.662,13.201
0.913,0.586,0.010,0.371,0.173,0.550,0.489,0.099,0.461,0.816,20.006
0.410,0.306,0.135,0.265,0.550,0.525,0.245,0.939,0.817,0.702,10.198
0.625,0.381,0.054,0.921,0.280,0.863,0.090,0.806,0.702,0.652,23.253
0.841,0.506,0.564,0.786,1.000,0.827,0.617,0.782,0.554,0.485,23.199
0.735,0.144,0.782,0.225,0.815,0.042,0.280,0.071,0.925,0.030,10.656
0.994,0.276,0.470,0.771,0.897,0.968,0.629,0.542,0.128,0.139,20.144
0.510,0.683,0.232,0.721,0.821,0.281,0.098,0.399,0.979,0.389,22.515
0.096,0.645,0.170,0.415,0.354,0.171,0.873,0.498,0.879,0.933,10.550
0.854,0.133,0.996,0.086,0.892,0.594,0.246,0.801,0.490,0.331,13.406
0.187,0.187,0.014,0.631,0.413,0.967,0.452,0.187,0.331,0.112,15.332
0.337,0.152,0.194,0.474,0.546,0.470,0.500,0.248,0.368,0.361,10.133
0.879,0.776,0.744,0.373,0.915,0.044,0.182,0.692,0.375,0.607,18.185
0.328,0.148,0.430,0.527,0.926,0.905,0.295,0.990,0.820,0.916,13.185
0.147,0.501,0.671,0.544,0.043,0.922,0.855,0.708,0.841,0.838,8.971
0.924,0.816,0.410,0.657,0.457,0.947,0.279,0.116,0.518,0.705,16.651
0.915,0.367,0.553,0.884,0.996,0.334,0.486,0.680,0.154,0.700,22.624
0.170,0.670,0.917,0.285,0.647,0.284,0.392,0.271,0.047,0.791,12.695
0.997,0.372,0.979,0.307,0.455,0.885,0.412,0.338,0.243,0.538,18.395
0.528,0.348,0.264,0.825,0.557,0.703,0.204,0.875,0.420,0.463,16.238
0.948,0.789,0.627,0.550,0.366,0.776,0.433,0.890,0.837,0.116,14.169
0.232,0.750,0.454,0.346,0.251,0.786,0.735,0.650,0.017,0.570,7.880
0.784,0.270,0.950,0.104,0.803,0.973,0.643,0.560,0.845,0.492,13.339
0.776,0.168,0.439,0.486,0.277,0.441,0.520,0.644,0.949,0.946,9.137
0.604,0.059,0.944,0.356,0.694,0.937,0.475,0.003,0.351,0.615,11.043
0.441,0.997,0.701,0.905,0.780,0.200,0.662,0.047,0.286,0.234,23.866
0.342,0.774,0.664,0.501,0.617,0.849,0.599,0.054,0.399,0.650,14.666
0.437,0.172,0.821,0.838,0.408,0.862,0.312,0.096,0.366,0.315,13.399
0.195,0.838,0.398,0.243,0.735,0.512,0.679,0.118,0.604,0.881,10.824
0.322,0.842,0.486,0.435,0.381,0.700,0.997,0.601,0.660,0.604,13.900
0.591,0.066,0.069,0.420,0.035,0.476,0.473,0.174,0.078,0.858,9.649
0.058,0.720,0.767,0.053,0.287,0.309,0.958,0.158,0.723,0.065,4.713
0.005,0.622,0.471,0.071,0.124,0.524,0.174,0.610,0.782,0.603,2.682
0.441,0.849,0.711,0.023,0.119,0.485,0.800,0.219,0.441,0.636,12.036
0.116,0.851,0.363,0.042,0.160,0.765,0.646,0.968,0.810,0.296,4.575
0.731,0.112,0.812,0.809,0.410,0.070,0.674,0.633,0.286,0.877,13.438
0.942,0.415,0.589,0.667,0.526,0.584,0.304,0.071,0.124,0.411,16.427
0.720,0.678,0.836,0.559,0.624,0.463,0.966,0.971,0.593,0.064,20.558
0.782,0.956,0.567,0.348,0.952,0.393,0.243,0.954,0.977,0.096,14.836
0.581,0.380,0.599,0.040,0.676,0.150,0.022,0.138,0.990,0.352,11.481
0.320,0.965,0.933,0.743,0.039,0.770,0.882,0.694,0.503,0.913,17.495
0.983,0.657,0.290,0.576,0.453,0.396,0.407,0.838,0.304,0.246,16.667
0.918,0.444,0.028,0.332,0.403,0.528,0.939,0.659,0.337,0.173,20.164
0.732,0.356,0.818,0.784,0.755,0.348,0.412,0.546,0.805,0.588,19.964
0.459,0.411,0.804,0.047,0.000,0.977,0.073,0.654,0.034,0.633,8.005
0.673,0.349,0.499,0.522,0.660,0.650,0.002,0.397,0.952,0.272,14.602
0.913,0.952,0.722,0.604,0.298,0.801,0.715,0.698,0.355,0.645,11.995
0.221,0.675,0.071,0.478,0.315,0.620,0.866,0.528,0.779,0.697,14.351
0.501,0.905,0.432,0.371,0.029,0.366,0.540,0.272,0.627,0.446,13.610
0.230,0.985,0.333,0.745,0.291,0.096,0.684,0.228,0.338,0.797,16.712
0.431,0.104,0.453,0.952,0.474,0.134,0.783,0.786,0.183,0.135,13.967
0.406,0.643,0.813,0.726,0.678,0.400,0.003,0.301,0.102,0.816,21.039
0.514,0.736,0.410,0.481,0.959,0.274,0.894,0.760,0.288,0.067,19.086
0.764,0.905,0.075,0.576,0.481,0.913,0.284,0.313,0.680,0.219,18.990
0.564,0.794,0.779,0.112,0.857,0.147,0.244,0.928,0.156,0.494,16.806
0.291,0.499,0.511,0.569,0.628,0.663,0.773,0.536,0.333,0.764,12.839
0.272,0.746,0.880,0.663,0.449,0.631,0.766,0.172,0.816,0.629,18.512
0.355,0.034,0.433,0.436,0.737,0.839,0.656,0.170,0.039,0.554,9.529
0.181,0.140,0.414,0.307,0.067,0.355,0.422,0.185,0.091,0.165,3.283
0.741,0.222,0.135,0.419,0.732,0.412,0.631,0.122,0.241,0.805,13.789
0.491,0.347,0.495,0.738,0.666,0.822,0.316,0.607,0.105,0.616,17.172
0.185,0.812,0.476,0.249,0.784,0.118,0.881,0.749,0.069,0.341,10.291
0.709,0.475,0.647,0.463,0.092,0.447,0.481,0.914,0.350,0.088,14.441
0.927,0.582,0.752,0.792,0.345,0.635,0.335,0.516,0.655,0.069,19.892
0.799,0.220,0.406,0.496,0.661,0.403,0.625,0.760,0.179,0.911,11.616
0.323,0.954,0.077,0.318,0.123,0.722,0.100,0.591,0.938,0.432,15.961
0.658,0.974,0.580,0.686,0.302,0.487,0.299,0.775,0.024,0.808,17.190
0.926,0.807,0.556,0.624,0.965,0.052,0.018,0.647,0.725,0.434,18.386
0.019,0.111,0.558,0.039,0.953,0.303,0.391,0.318,0.900,0.652,6.152
0.444,0.789,0.424,0.759,0.275,0.930,1.000,0.376,0.820,0.618,17.508
0.740,0.401,0.804,0.429,0.188,0.367,0.278,0.601,0.556,0.632,15.754
0.950,0.073,0.794,0.895,0.485,0.423,0.856,0.026,0.863,0.521,14.450
0.761,0.063,0.550,0.849,0.625,0.648,0.457,0.382,0.189,0.745,13.165
0.369,0.335,0.386,0.404,0.052,0.777,0.211,0.120,0.677,0.696,7.836
0.403,0.356,0.659,0.050,0.368,0.268,0.920,0.364,0.153,0.578,8.373
0.337,0.612,0.542,0.542,0.918,0.737,0.355,0.194,0.437,0.177,14.204
0.811,0.999,0.367,0.645,0.246,0.802,0.434,0.384,0.457,0.251,14.887
0.146,0.631,0.055,0.910,0.936,0.799,0.321,0.816,0.891,0.652,19.618
0.115,0.740,0.388,0.845,0.227,0.417,0.162,0.531,0.866,0.252,13.386
0.657,0.708,0.485,0.696,0.816,0.492,0.188,0.995,0.359,0.763,21.264
0.829,0.197,0.464,0.384,0.749,0.902,0.480,0.816,0.428,0.971,12.124
0.512,0.430,0.167,0.523,0.716,0.154,0.331,0.910,0.292,0.103,17.333
0.114,0.360,0.162,0.596,0.980,0.437,0.688,0.834,0.466,0.521,13.486
0.431,0.367,0.167,0.487,0.303,0.194,0.846,0.562,0.828,0.943,12.895
0.915,0.142,0.559,0.721,0.252,0.118,0.370,0.027,0.735,0.220,12.724
0.915,0.731,0.224,0.412,0.406,0.765,0.528,0.647,0.425,0.254,17.131
0.300,0.048,0.950,0.430,0.246,0.674,0.645,0.157,0.587,0.755,9.933
0.278,0.994,0.148,0.479,0.389,0.681,0.784,0.886,0.355,0.469,18.343
0.005,0.693,0.528,0.993,0.514,0.945,0.312,0.479,0.966,0.269,14.564
0.463,0.309,0.871,0.699,0.641,0.324,0.394,0.309,0.452,0.011,17.229
0.498,0.233,0.453,0.368,0.100,0.323,0.735,0.141,0.907,0.435,6.853
0.082,0.507,0.761,0.212,0.127,0.427,0.475,0.425,0.855,0.101,4.993
0.577,0.164,0.919,0.197,0.191,0.339,0.818,0.207,0.887,0.671,10.804
0.557,0.912,0.382,0.211,0.202,0.789,0.357,0.361,0.054,0.582,12.562
0.034,0.346,0.825,0.791,0.060,0.523,0.833,0.704,0.402,0.044,10.845
0.367,0.761,0.071,0.522,0.533,0.265,0.248,0.350,0.821,0.319,19.125
0.374,0.474,0.797,0.532,0.674,0.580,0.015,0.096,0.603,0.364,15.758
0.576,0.703,0.130,0.605,0.030,0.884,0.985,0.760,0.180,0.757,16.508
0.592,0.480,0.151,0.708,0.620,0.002,0.212,0.414,0.204,0.560,21.566
0.921,0.975,0.557,0.132,0.221,0.255,0.601,0.426,0.217,0.277,6.148
0.337,0.739,0.783,0.150,0.912,0.982,0.505,0.038,0.303,0.552,15.897
0.901,0.723,0.042,0.595,0.600,0.974,0.448,0.245,0.778,0.451,22.463
0.110,0.686,0.389,0.519,0.123,0.153,0.037,0.022,0.783,0.962,7.776
0.719,0.640,0.481,0.518,0.746,0.313,0.698,0.290,0.770,0.921,17.490
0.250,0.462,0.877,0.080,0.641,0.562,0.537,0.094,0.226,0.447,11.081
0.702,0.303,0.729,0.946,0.223,0.024,0.657,0.994,0.733,0.516,18.659
0.560,0.065,0.104,0.407,0.958,0.860,0.582,0.624,0.219,0.819,14.962
0.793,0.241,0.487,0.265,0.716,0.747,0.793,0.936,0.681,0.791,13.000
0.385,0.508,0.661,0.699,0.721,0.504,0.466,0.185,0.826,0.306,16.804
0.824,0.570,0.883,0.581,0.871,0.641,0.562,0.190,0.439,0.688,23.338
0.310,0.847,0.942,0.168,0.615,0.317,0.619,0.348,0.294,0.517,15.540
0.540,0.197,0.190,0.923,0.439,0.105,0.683,0.243,0.309,0.412,17.160
0.637,0.219,0.843,0.061,0.880,0.674,0.915,0.402,0.667,0.382,12.223
0.129,0.923,0.858,0.539,0.330,0.807,0.673,0.058,0.566,0.227,13.479
0.150,0.616,0.802,0.627,0.933,0.757,0.327,0.209,0.790,0.662,16.243
0.303,0.865,0.055,0.494,0.182,0.333,0.360,0.468,0.217,0.527,15.655
0.483,0.098,0.415,0.034,0.382,0.676,0.192,0.732,0.929,0.119,2.865
0.043,0.482,0.587,0.270,0.513,0.822,0.234,0.053,0.830,0.466,6.353
0.589,0.470,0.143,0.059,0.461,0.127,0.509,0.639,0.561,0.419,15.034
0.958,0.289,0.096,0.769,0.827,0.393,0.620,0.546,0.192,0.343,21.150
0.079,0.406,0.615,0.405,0.067,0.370,0.235,0.290,0.784,0.966,4.670
0.299,0.659,0.128,0.344,0.871,0.245,0.561,0.045,0.143,0.557,16.757
0.649,0.841,0.573,0.502,0.622,0.664,0.146,0.733,0.002,0.515,18.209
0.337,0.571,0.623,0.453,0.920,0.605,0.133,0.722,0.192,0.336,16.161
0.982,0.491,0.130,0.691,0.111,0.069,0.358,0.454,0.222,0.049,19.875
0.442,0.061,0.607,0.800,0.143,0.102,0.863,0.251,0.573,0.652,9.956
0.078,0.145,0.515,0.750,0.040,0.824,0.790,0.090,0.749,0.877,7.640
0.221,0.092,0.337,0.899,0.943,0.086,0.643,0.234,0.207,0.856,13.791
0.772,0.394,0.058,0.204,0.936,0.939,0.454,0.791,0.362,0.985,19.709
0.438,0.357,0.962,0.095,0.817,0.010,0.345,0.739,0.594,0.576,13.909
0.880,0.102,0.151,0.593,0.655,0.262,0.061,0.204,0.306,0.169,13.706
0.420,0.994,0.646,0.703,0.376,0.455,0.600,0.115,0.865,0.905,19.161
0.610,0.359,0.235,0.456,0.548,0.885,0.784,0.727,0.813,0.456,16.796
0.690,0.897,0.753,0.450,0.719,0.491,0.885,0.943,0.146,0.083,18.659
0.267,0.628,0.613,0.051,0.408,0.371,0.466,0.283,0.292,0.638,7.414
0.377,0.971,0.548,0.615,0.813,0.702,0.702,0.770,0.197,0.077,18.863
0.924,0.578,0.840,0.901,0.105,0.411,0.580,0.000,0.994,0.640,20.789
0.343,0.719,0.174,0.774,0.889,0.754,0.659,0.388,0.908,0.518,20.325
0.001,0.785,0.512,0.325,0.781,0.471,0.368,0.121,0.571,0.290,7.360
0.781,0.666,0.608,0.755,0.838,0.859,0.335,0.601,0.230,0.843,21.630
0.672,0.138,0.421,0.713,0.351,0.728,0.699,0.247,0.862,0.675,12.519
0.377,0.079,0.849,0.046,0.123,0.302,0.633,0.556,0.135,0.975,4.786
0.972,0.966,0.606,0.949,0.668,0.842,0.616,0.504,0.258,0.917,14.871
0.305,0.213,0.731,0.608,0.719,0.287,0.403,0.404,0.189,0.701,13.653
0.768,0.338,0.628,0.409,0.075,0.683,0.438,0.276,0.135,0.470,10.753
0.071,0.300,0.143,0.036,0.338,0.010,0.148,0.569,0.282,0.633,4.726
0.308,0.170,0.845,0.222,0.301,0.150,0.195,0.318,0.620,0.253,7.577
0.809,0.944,0.919,0.795,0.775,0.167,0.139,0.111,0.077,0.683,20.654
0.142,0.758,0.262,0.520,0.437,0.742,0.956,0.687,0.295,0.014,12.785
0.301,0.703,0.107,0.296,0.997,0.023,0.831,0.109,0.755,0.523,17.168
0.899,0.974,0.657,0.095,0.371,0.506,0.975,0.046,0.347,0.490,8.255
0.526,0.864,0.875,0.023,0.592,0.874,0.508,0.869,0.930,0.238,14.394
0.476,0.777,0.926,0.122,0.440,0.060,0.313,0.122,0.066,0.985,15.663
0.779,0.554,0.722,0.861,0.972,0.050,0.733,0.365,0.665,0.808,25.474
0.348,0.785,0.527,0.482,0.169,0.464,0.478,0.778,0.482,0.589,13.495
0.885,0.882,0.905,0.736,0.845,0.601,0.124,0.985,0.475,0.374,21.171
0.976,0.952,0.998,0.344,0.834,0.360,0.224,0.099,0.122,0.714,13.838
0.588,0.096,0.966,0.896,0.134,0.542,0.795,0.271,0.047,0.974,15.811
0.596,0.908,0.030,0.096,0.081,0.860,0.414,0.136,0.997,0.970,14.786
0.019,0.752,0.118,0.783,0.590,0.156,0.984,0.332,0.116,0.643,13.784
0.758,0.236,0.014,0.496,0.084,0.969,0.851,0.757,0.493,0.338,14.732
0.939,0.062,0.047,0.522,0.896,0.243,0.248,0.348,0.818,0.795,16.474
0.089,0.923,0.283,0.507,0.606,0.728,0.442,0.031,0.127,0.093,12.454
0.988,0.122,0.664,0.459,0.730,0.777,0.751,0.847,0.382,0.978,12.345
0.504,0.501,0.471,0.490,0.243,0.360,0.143,0.734,0.889,0.873,13.717
0.205,0.321,0.964,0.090,0.384,0.143,0.378,0.392,0.888,0.972,8.609
0.381,0.320,0.382,0.430,0.952,0.847,0.090,0.338,0.685,0.504,13.131
0.299,0.045,0.790,0.879,0.802,0.085,0.592,0.199,0.927,0.369,15.570
0.620,0.609,0.731,0.395,0.854,0.584,0.361,0.112,0.959,0.341,16.130
0.319,0.205,0.122,0.135,0.228,0.182,0.550,0.054,0.555,0.025,9.013
0.119,0.262,0.995,0.885,0.758,0.963,0.284,0.248,0.338,0.722,18.611
0.865,0.243,0.636,0.523,0.496,0.438,0.231,0.781,0.824,0.205,15.122
0.336,0.288,0.135,0.225,0.563,0.249,0.753,0.051,0.097,0.887,10.785
0.766,0.567,0.652,0.244,0.443,0.370,0.739,0.139,0.667,0.287,15.165
0.021,0.875,0.459,0.820,0.932,0.891,0.233,0.552,0.757,0.879,14.297
0.014,0.242,0.424,0.974,0.027,0.582,0.608,0.123,0.882,0.000,9.208
0.142,0.899,0.862,0.146,0.394,0.732,0.455,0.320,0.563,0.198,9.082
0.722,0.218,0.656,0.886,0.667,0.491,0.696,0.220,0.127,0.463,17.900
0.112,0.676,0.924,0.677,0.729,0.825,0.712,0.478,0.045,0.697,16.687
0.941,0.384,0.753,0.492,0.632,0.298,0.585,0.481,0.108,0.129,18.411
0.283,0.215,0.106,0.339,0.891,0.648,0.527,0.541,0.783,0.207,12.692
0.180,0.208,0.790,0.397,0.521,0.402,0.402,0.664,0.921,0.063,9.353
0.097,0.552,0.872,0.434,0.633,0.355,0.573,0.228,0.115,0.782,12.226
0.272,0.968,0.188,0.315,0.779,0.530,0.417,0.529,0.205,0.129,16.517
0.361,0.073,0.551,0.595,0.292,0.233,0.617,0.370,0.862,0.494,9.671
0.792,0.378,0.859,0.967,0.096,0.100,0.563,0.845,0.060,0.166,18.292
0.043,0.570,0.111,0.893,0.100,0.281,0.488,0.278,0.676,0.196,13.364
0.599,0.001,0.665,0.586,0.649,0.611,0.435,0.405,0.770,0.867,8.005
0.724,0.357,0.712,0.285,0.514,0.628,0.410,0.682,0.650,0.839,12.940
0.154,0.932,0.462,0.880,0.409,0.614,0.743,0.550,0.085,0.446,14.451
0.664,0.957,0.190,0.807,0.177,0.039,0.533,0.325,0.702,0.561,20.015
0.528,0.623,0.723,0.286,0.131,0.191,0.358,0.863,0.258,0.302,13.967
0.023,0.699,0.896,0.494,0.495,0.161,0.747,0.395,0.006,0.441,10.208
0.846,0.615,0.482,0.900,0.190,0.915,0.272,0.984,0.269,0.783,21.167
0.504,0.154,0.992,0.146,0.078,0.541,0.420,0.829,0.443,0.187,8.773
0.736,0.821,0.267,0.785,0.854,0.518,0.475,0.665,0.471,0.648,21.625
0.544,0.247,0.808,0.335,0.959,0.682,0.968,0.099,0.291,0.648,14.828
0.511,0.769,0.071,0.943,0.926,0.802,0.778,0.035,0.780,0.803,24.660
0.892,0.388,0.548,0.295,0.690,0.696,0.137,0.983,0.598,0.080,15.365
0.980,0.170,0.084,0.356,0.341,0.610,0.393,0.804,0.625,0.129,12.731
0.421,0.499,0.040,0.461,0.290,0.733,0.920,0.656,0.478,0.745,15.468
0.530,0.384,0.903,0.378,0.042,0.514,0.162,0.849,0.069,0.613,13.602
0.002,0.961,0.643,0.611,0.710,0.001,0.649,0.160,0.930,0.001,11.011
0.944,0.870,0.672,0.450,0.485,0.265,0.068,0.571,0.969,0.861,13.603
0.093,0.783,0.479,0.616,0.598,0.196,0.276,0.256,0.426,0.510,10.776
0.867,0.207,0.817,0.210,0.014,0.639,0.768,0.051,0.326,0.747,8.704
0.747,0.037,0.770,0.690,0.346,0.824,0.568,0.098,0.482,0.385,9.972
0.762,0.805,0.319,0.480,0.329,0.398,0.011,0.870,0.537,0.540,15.318
0.754,0.464,0.465,0.114,0.274,0.204,0.205,0.149,0.019,0.691,11.455
0.141,0.626,0.891,0.960,0.531,0.499,0.361,0.610,0.408,0.500,19.019
0.378,0.977,0.173,0.449,0.705,0.131,0.641,0.507,0.715,0.532,18.535
0.742,0.756,0.395,0.163,0.214,0.539,0.286,0.532,0.819,0.566,11.094
0.063,0.408,0.232,0.800,0.898,0.381,0.766,0.528,0.333,0.651,16.062
0.132,0.461,0.859,0.870,0.740,0.277,0.817,0.318,0.461,0.216,16.017
0.259,0.534,0.737,0.942,0.091,0.109,0.801,0.942,0.569,0.460,15.640
0.420,0.950,0.450,0.810,0.420,0.828,0.329,0.612,0.374,0.753,20.235
0.352,0.057,0.187,0.828,0.336,0.050,0.582,0.324,0.080,0.475,12.814
0.638,0.852,0.391,0.677,0.210,0.028,0.594,0.197,0.570,0.632,17.132
0.646,0.978,0.629,0.761,0.222,0.081,0.951,0.691,0.968,0.785,17.892
0.103,0.564,0.779,0.459,0.605,0.864,0.397,0.135,0.076,0.167,10.612
0.019,0.588,0.048,0.467,0.418,0.867,0.678,0.098,0.926,0.255,11.011
0.867,0.241,0.994,0.724,0.626,0.978,0.035,0.222,0.050,0.386,21.017
0.343,0.422,0.898,0.536,0.388,0.779,0.457,0.666,0.695,0.289,14.807
0.486,0.056,0.688,0.729,0.002,0.075,0.046,0.398,0.516,0.162,9.241
0.530,0.752,0.833,0.783,0.474,0.442,0.227,0.330,0.894,0.673,21.395
0.132,0.737,0.601,0.998,0.133,0.209,0.376,0.653,0.730,0.749,12.760
0.852,0.269,0.136,0.814,0.912,0.839,0.094,0.961,0.202,0.196,20.380
0.919,0.546,0.524,0.559,0.781,0.831,0.217,0.653,0.672,0.014,17.598
0.870,0.258,0.038,0.494,0.160,0.855,0.143,0.629,0.685,0.373,15.784
0.102,0.103,0.178,0.225,0.623,0.139,0.301,0.440,0.209,0.739,5.720
0.108,0.582,0.024,0.251,0.581,0.475,0.148,0.280,0.017,0.618,11.804
0.616,0.749,0.959,0.335,0.988,0.718,0.467,0.803,0.188,0.039,21.892
0.259,0.171,0.010,0.104,0.065,0.267,0.462,0.382,0.928,0.452,5.709
0.010,0.791,0.622,0.839,0.493,0.165,0.179,0.616,0.950,0.821,12.764
0.626,0.769,0.398,0.083,0.456,0.557,0.661,0.839,0.063,0.686,13.852
0.825,0.126,0.566,0.776,0.515,0.006,0.330,0.438,0.020,0.044,14.317
0.352,0.500,0.780,0.798,0.416,0.032,0.781,0.740,0.075,0.063,16.494
0.780,0.247,0.051,0.238,0.277,0.586,0.031,0.289,0.461,0.471,15.394
0.906,0.369,0.750,0.678,0.130,0.140,0.931,0.553,0.393,0.885,18.369
0.050,0.229,0.845,0.795,0.616,0.695,0.812,0.422,0.193,0.819,13.967
0.070,0.526,0.083,0.743,0.582,0.646,0.332,0.157,0.283,0.849,15.014
0.625,0.140,0.146,0.477,0.915,0.935,0.979,0.274,0.151,0.502,16.708
0.686,0.466,0.713,0.764,0.002,0.280,0.865,0.896,0.185,0.646,17.840
0.117,0.692,0.331,0.237,0.606,0.356,0.035,0.164,0.305,0.236,7.914
0.067,0.117,0.345,0.190,0.985,0.601,0.296,0.108,0.530,0.724,8.070
0.543,0.131,0.118,0.188,0.713,0.796,0.540,0.122,0.768,0.099,10.856
0.389,0.015,0.155,0.301,0.778,0.693,0.628,0.606,0.880,0.031,7.805
0.533,0.535,0.318,0.898,0.893,0.920,0.729,0.277,0.900,0.586,24.212
0.811,0.676,0.572,0.758,0.404,0.521,0.213,0.544,0.782,0.388,21.718
0.744,0.779,0.943,0.248,0.483,0.272,0.454,0.520,0.637,0.982,18.178
0.758,0.055,0.162,0.693,0.416,0.959,0.090,0.209,0.396,0.110,12.266
0.906,0.446,0.568,0.335,0.435,0.692,0.232,0.621,0.635,0.790,13.843
0.797,0.677,0.708,0.241,0.777,0.094,0.992,0.885,0.805,0.534,17.354
0.811,0.711,0.298,0.350,0.115,0.644,0.176,0.987,0.663,0.236,14.107
0.844,0.588,0.366,0.309,0.557,0.040,0.312,0.766,0.286,0.923,18.196
0.906,0.078,0.235,0.993,0.048,0.210,0.903,0.320,0.279,0.369,14.168
0.084,0.990,0.436,0.004,0.339,0.774,0.466,0.697,0.318,0.954,4.465
0.744,0.835,0.705,0.267,0.457,0.254,0.931,0.639,0.880,0.657,15.907
0.628,0.433,0.968,0.779,0.490,0.788,0.137,0.252,0.897,0.072,23.018
0.059,0.723,0.959,0.952,0.349,0.267,0.398,0.072,0.528,0.372,16.721
0.635,0.192,0.232,0.545,0.311,0.597,0.521,0.426,0.504,0.739,12.423
0.733,0.781,0.991,0.894,0.214,0.493,0.862,0.440,0.414,0.498,25.397
0.928,0.267,0.042,0.507,0.205,0.523,0.477,0.221,0.056,0.761,17.304
0.028,0.485,0.739,0.670,0.309,0.189,0.845,0.597,0.340,0.968,8.119
0.148,0.638,0.426,0.563,0.816,0.712,0.785,0.844,0.567,0.526,11.479
0.477,0.827,0.094,0.491,0.563,0.092,0.464,0.423,0.749,0.385,21.791
0.354,0.665,0.263,0.784,0.210,0.714,0.454,0.187,0.967,0.959,17.084
0.853,0.067,0.560,0.422,0.861,0.275,0.773,0.261,0.184,0.112,9.164
0.928,0.133,0.657,0.134,0.355,0.411,0.172,0.200,0.686,0.425,5.524
0.094,0.403,0.591,0.437,0.034,0.374,0.342,0.744,0.114,0.262,5.601
0.890,0.706,0.418,0.203,0.047,0.614,0.140,0.617,0.443,0.537,12.280
0.028,0.592,0.683,0.147,0.571,0.320,0.705,0.282,0.091,0.445,5.243
0.157,0.367,0.082,0.535,0.722,0.689,0.648,0.501,0.569,0.128,13.417
0.550,0.412,0.687,0.459,0.720,0.904,0.016,0.396,0.817,0.745,15.514
0.668,0.023,0.434,0.606,0.807,0.492,0.917,0.011,0.414,0.005,11.713
0.442,0.476,0.850,0.192,0.936,0.050,0.312,0.212,0.539,0.428,15.338
0.755,0.802,0.416,0.555,0.172,0.616,0.153,0.181,0.772,0.456,14.929
0.603,0.173,0.493,0.198,0.480,0.571,0.016,0.127,0.501,0.658,6.269
0.054,0.702,0.203,0.772,0.900,0.450,0.862,0.549,0.008,0.728,16.557
0.632,0.648,0.044,0.861,0.606,0.484,0.019,0.687,0.710,0.144,25.758
0.050,0.966,0.977,0.391,0.396,0.839,0.314,0.164,0.356,0.292,13.541
0.342,0.654,0.866,0.405,0.833,0.967,0.519,0.274,0.075,0.491,17.865
0.862,0.342,0.913,0.929,0.056,0.556,0.214,0.239,0.346,0.988,19.975
0.352,0.406,0.108,0.311,0.083,0.983,0.433,0.295,0.844,0.852,9.563
0.860,0.904,0.765,0.371,0.855,0.873,0.561,0.271,0.415,0.166,16.199
0.724,0.773,0.740,0.717,0.108,0.505,0.343,0.658,0.822,0.178,20.046
0.466,0.333,0.738,0.571,0.539,0.058,0.331,0.406,0.897,0.943,14.093
0.161,0.994,0.980,0.147,0.086,0.480,0.478,0.649,0.313,0.175,8.612
0.358,0.414,0.971,0.185,0.424,0.770,0.758,0.111,0.517,0.624,13.523
0.935,0.018,0.001,0.434,0.730,0.574,0.426,0.005,0.217,0.077,13.195
0.677,0.092,0.259,0.982,0.756,0.495,0.213,0.321,0.826,0.169,17.832
0.827,0.648,0.826,0.296,0.108,0.574,0.907,0.645,0.216,0.755,15.211
0.550,0.447,0.390,0.551,0.545,0.525,0.672,0.758,0.238,0.716,15.767
0.364,0.677,0.852,0.368,0.798,0.156,0.570,0.540,0.725,0.149,17.379
0.788,0.304,0.928,0.864,0.882,0.882,0.317,0.046,0.620,0.045,24.119
0.051,0.268,0.345,0.327,0.073,0.190,0.162,0.007,0.413,0.090,4.296
0.423,0.178,0.674,0.886,0.207,0.033,0.202,0.028,0.676,0.502,11.554
0.798,0.906,0.480,0.388,0.033,0.249,0.004,0.817,0.961,0.511,11.579
0.900,0.445,0.970,0.642,0.400,0.638,0.353,0.718,0.395,0.246,22.707
